,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.18400790691375732,0.008530732054948106,0.003706479072570801,0.0006540565908171038,True,4,"{'bootstrap': True, 'n_estimators': 4}",0.41403508771929826,0.4152046783625731,0.41637426900584795,0.42105263157894735,0.4128654970760234,0.43742690058479533,0.41754385964912283,0.4257309941520468,0.4421052631578947,0.4274004683840749,0.4229739649670624,0.009598276289494315,4
1,0.35861222743988036,0.00497923574570511,0.005401062965393067,0.0008000831555243006,True,8,"{'bootstrap': True, 'n_estimators': 8}",0.49239766081871345,0.45380116959064326,0.4631578947368421,0.4818713450292398,0.464327485380117,0.47134502923976607,0.464327485380117,0.4619883040935672,0.47251461988304094,0.4613583138173302,0.46870893079693776,0.010707405052393149,2
2,0.5340178489685059,0.006979268284241584,0.0063140869140625,0.00046636408303589954,True,12,"{'bootstrap': True, 'n_estimators': 12}",0.47368421052631576,0.47017543859649125,0.4608187134502924,0.47368421052631576,0.4678362573099415,0.4608187134502924,0.47017543859649125,0.4654970760233918,0.47485380116959064,0.4648711943793911,0.46824150540285137,0.0048959118088072965,3
3,0.7145182609558105,0.019353334545308493,0.008208966255187989,0.0007487606398379126,True,16,"{'bootstrap': True, 'n_estimators': 16}",0.45964912280701753,0.4584795321637427,0.4678362573099415,0.47953216374269003,0.4631578947368421,0.47368421052631576,0.45380116959064326,0.49239766081871345,0.4982456140350877,0.4847775175644028,0.4731561143295397,0.014409823230235616,1
4,0.2796166181564331,0.005557580871043326,0.003708934783935547,0.0004513641806078152,False,4,"{'bootstrap': False, 'n_estimators': 4}",0.3508771929824561,0.3508771929824561,0.3473684210526316,0.3730994152046784,0.3672514619883041,0.38011695906432746,0.35906432748538014,0.39415204678362575,0.3742690058479532,0.382903981264637,0.36799800046564496,0.014868197529866452,6
5,0.5558113336563111,0.00561765511580963,0.005303215980529785,0.00045040957482632817,False,8,"{'bootstrap': False, 'n_estimators': 8}",0.3695906432748538,0.34269005847953216,0.34035087719298246,0.3672514619883041,0.36257309941520466,0.38362573099415204,0.35789473684210527,0.39883040935672515,0.3649122807017544,0.37822014051522246,0.3665939438760836,0.016818496172315345,7
6,0.8432007074356079,0.03111237664048523,0.007610940933227539,0.001954854937388989,False,12,"{'bootstrap': False, 'n_estimators': 12}",0.3567251461988304,0.34619883040935673,0.3473684210526316,0.36608187134502923,0.36140350877192984,0.3684210526315789,0.35789473684210527,0.39649122807017545,0.36608187134502923,0.3770491803278688,0.36437158469945363,0.013939960185182702,8
7,1.454367423057556,0.19555544924168855,0.011202025413513183,0.0015448235346559563,False,16,"{'bootstrap': False, 'n_estimators': 16}",0.36140350877192984,0.34269005847953216,0.34035087719298246,0.3719298245614035,0.3672514619883041,0.3707602339181287,0.3719298245614035,0.39883040935672515,0.38128654970760234,0.3805620608899297,0.3686994809427942,0.016636124107010087,5
