,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
36,0.028627562522888183,0.0011844678011895256,0.1827004909515381,0.003379135321129227,ball_tree,30,2,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
37,0.06992495059967041,0.0035166543753930753,3.105994391441345,0.025528263017342817,ball_tree,30,3,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
38,0.07040376663208008,0.00443937754112593,3.1077065467834473,0.13467903631094966,ball_tree,30,4,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
39,0.06862132549285889,0.002238247554024467,3.0148972988128664,0.06119370257615961,ball_tree,30,5,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
40,0.03180627822875977,0.0050873890587961115,0.2075028896331787,0.018593273282155886,ball_tree,50,1,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
41,0.032521295547485354,0.0036336585551809855,0.22019989490509034,0.016042537594623603,ball_tree,50,2,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
42,0.06510930061340332,0.006284693589670222,3.2244076490402223,0.017264918766445557,ball_tree,50,3,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
43,0.0654038667678833,0.0061010610368895804,3.2585043907165527,0.18203944989084067,ball_tree,50,4,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
44,0.06258594989776611,0.0008002358008335239,3.134607219696045,0.032011572013003184,ball_tree,50,5,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
45,0.02449960708618164,0.0010218431154619743,0.18990461826324462,0.0033167851411154995,ball_tree,100,1,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
46,0.026412200927734376,0.004428804590071714,0.1904890775680542,0.010366364171855167,ball_tree,100,2,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
47,0.05702211856842041,0.0032240783749048815,3.4136907339096068,0.1722619301662802,ball_tree,100,3,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'p': 3}",0.34152046783625734,0.312280701754386,0.35789473684210527,0.34502923976608185,0.32514619883040935,0.36140350877192984,0.34269005847953216,0.33567251461988307,0.3286549707602339,0.3559718969555035,0.34062642946163224,0.014835034075868959,41
48,0.056810736656188965,0.0021650011581083686,3.3273956537246705,0.09679775548693895,ball_tree,100,4,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'p': 4}",0.33801169590643276,0.31812865497076026,0.35555555555555557,0.3368421052631579,0.3286549707602339,0.3567251461988304,0.3473684210526316,0.33567251461988307,0.3309941520467836,0.3477751756440281,0.33957283920182973,0.011642386554705569,61
49,0.05701634883880615,0.0021875033195024266,3.382086086273193,0.18183566864157275,ball_tree,100,5,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'p': 5}",0.3286549707602339,0.31812865497076026,0.3567251461988304,0.34385964912280703,0.3333333333333333,0.352046783625731,0.34269005847953216,0.3391812865497076,0.3216374269005848,0.33489461358313816,0.3371151923524659,0.011743921341414804,81
50,0.05171082019805908,0.00109434470345495,0.14001636505126952,0.0026371422965798274,kd_tree,5,1,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 1}",0.3695906432748538,0.3567251461988304,0.37543859649122807,0.35789473684210527,0.36374269005847953,0.3871345029239766,0.3684210526315789,0.3485380116959064,0.35555555555555557,0.3805620608899297,0.36636029965624445,0.011558914736376937,1
51,0.05641491413116455,0.010597281480243054,0.18350083827972413,0.008070691984670074,kd_tree,5,2,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'p': 2}",0.3391812865497076,0.3216374269005848,0.36023391812865496,0.34502923976608185,0.3321637426900585,0.3684210526315789,0.34035087719298246,0.3508771929824561,0.3321637426900585,0.3548009367681499,0.3444859416300313,0.013562435681195124,21
